route name,olon,olat,dlon,dlat,country_dep,country_arr
"Russia-China, Vladivostok - Lianyungang",131.8747,43.1056,119.5292,34.7306,Russia,China
"Russia-China, Vladivostok - Yingkou",131.8747,43.1056,122.2352,40.671,Russia,China
"Russia-SAFR, Vladivostok - Durban",131.8747,43.1056,31.0218,-29.8719,Russia,SAFR
"Russia-SAFR, Vladivostok - Cape Town",131.8747,43.1056,18.435,-33.918,Russia,SAFR
"Russia-SAFR, Vladivostok - Port Elizabeth",131.8747,43.1056,25.6022,-33.917,Russia,SAFR
"Russia-SAFR, Vladivostok - Richards Bay",131.8747,43.1056,32.0377,-28.783,Russia,SAFR
"Russia-SAFR, Vladivostok - Mossel Bay",131.8747,43.1056,22.146,-34.1809,Russia,SAFR
"Russia-SAFR, Vladivostok - East London",131.8747,43.1056,27.9116,-33.0176,Russia,SAFR
"Russia-SAFR, Vladivostok - Ngqura",131.8747,43.1056,25.688,-33.795,Russia,SAFR
"Russia-SAFR, Vladivostok - Port Nolloth",131.8747,43.1056,16.861,-29.2402,Russia,SAFR
"Russia-US, Mourmansk - Los Angeles",33.0744,68.9707,-118.276,33.7326,Russia,US
"Russia-US, Mourmansk - Long Beach",33.0744,68.9707,-118.2167,33.7542,Russia,US
"Russia-US, Mourmansk - New York & New Jersey",33.0744,68.9707,-74.0413,40.6681,Russia,US
"Russia-US, Mourmansk - Savannah",33.0744,68.9707,-81.0912,32.0809,Russia,US
"Russia-US, Mourmansk - Houston",33.0744,68.9707,-95.2633,29.739,Russia,US
"Russia-US, Mourmansk - Virginia (Norfolk Portsmouth)",33.0744,68.9707,-76.3111,36.8674,Russia,US
"Russia-US, Mourmansk - Oakland",33.0744,68.9707,-122.279,37.795,Russia,US
"Russia-US, Mourmansk - Charleston",33.0744,68.9707,-79.9256,32.7821,Russia,US
"Russia-US, Mourmansk - Seattle/Tacoma",33.0744,68.9707,-122.3408,47.6017,Russia,US
"Russia-US, Mourmansk - Miami",33.0744,68.9707,-80.1826,25.7781,Russia,US
"Russia-Vietnam, Mourmansk - Cat Lai (Saïgon/HCM)",33.0744,68.9707,106.7722,10.768,Russia,Vietnam
"Russia-Vietnam, Mourmansk - Cai Mep–Thi Vai",33.0744,68.9707,107.03,10.52,Russia,Vietnam
"Russia-Vietnam, Mourmansk - Hai Phong",33.0744,68.9707,106.6833,20.85,Russia,Vietnam
"Russia-Vietnam, Mourmansk - Cam Pha",33.0744,68.9707,107.3,21.0167,Russia,Vietnam
"Russia-Vietnam, Mourmansk - Da Nang",33.0744,68.9707,108.2333,16.0833,Russia,Vietnam
"Russia-Vietnam, Mourmansk - Quy Nhon",33.0744,68.9707,109.2333,13.7667,Russia,Vietnam
"Russia-Vietnam, Mourmansk - Nha Trang",33.0744,68.9707,109.1958,12.25,Russia,Vietnam
"Russia-Vietnam, Mourmansk - Can Tho",33.0744,68.9707,105.7689,10.031,Russia,Vietnam
"Russia-Vietnam, Mourmansk - Vung Tau",33.0744,68.9707,107.085,10.3531,Russia,Vietnam
"Russia-Vietnam, Mourmansk - Phu My",33.0744,68.9707,107.0232,10.5087,Russia,Vietnam
"Russia-South Korea, Mourmansk - Busan",33.0744,68.9707,129.0403,35.1028,Russia,South Korea
"Russia-South Korea, Mourmansk - Gwangyang",33.0744,68.9707,127.7667,34.9167,Russia,South Korea
"Russia-South Korea, Mourmansk - Incheon",33.0744,68.9707,126.6166,37.4489,Russia,South Korea
"Russia-South Korea, Mourmansk - Mokpo",33.0744,68.9707,126.3886,34.7936,Russia,South Korea
"Russia-South Korea, Mourmansk - Ulsan",33.0744,68.9707,129.3722,35.5194,Russia,South Korea
"Russia-South Korea, Mourmansk - Yeosu",33.0744,68.9707,127.7383,34.7541,Russia,South Korea
"Russia-Australia, Mourmansk - Sydney",33.0744,68.9707,151.2093,-33.8587,Russia,Australia
"Russia-Australia, Mourmansk - Melbourne",33.0744,68.9707,144.9633,-37.8141,Russia,Australia
"Russia-Australia, Mourmansk - Brisbane",33.0744,68.9707,153.1175,-27.3842,Russia,Australia
"Russia-Australia, Mourmansk - Fremantle",33.0744,68.9707,115.7481,-32.0525,Russia,Australia
"Russia-Australia, Mourmansk - Port Hedland",33.0744,68.9707,118.574,-20.32,Russia,Australia
"Russia-Australia, Mourmansk - Darwin",33.0744,68.9707,130.8456,-12.4634,Russia,Australia
"Russia-Australia, Mourmansk - Adelaide",33.0744,68.9707,138.5056,-34.8444,Russia,Australia
"Russia-Australia, Mourmansk - Newcastle",33.0744,68.9707,151.7817,-32.9267,Russia,Australia
"Russia-China, Mourmansk - Shanghai",33.0744,68.9707,121.489,31.4064,Russia,China
"Russia-China, Mourmansk - Ningbo-Zhoushan",33.0744,68.9707,121.8107,29.9346,Russia,China
"Russia-China, Mourmansk - Shenzhen",33.0744,68.9707,113.8979,22.5618,Russia,China
"Russia-China, Mourmansk - Guangzhou",33.0744,68.9707,113.5596,23.101,Russia,China
"Russia-China, Mourmansk - Qingdao",33.0744,68.9707,120.3203,36.1069,Russia,China
"Russia-China, Mourmansk - Tianjin",33.0744,68.9707,117.7339,38.9708,Russia,China
"Russia-China, Mourmansk - Dalian",33.0744,68.9707,121.6167,38.9333,Russia,China
"Russia-China, Mourmansk - Xiamen",33.0744,68.9707,118.0648,24.4458,Russia,China
"Russia-China, Mourmansk - Lianyungang",33.0744,68.9707,119.5292,34.7306,Russia,China
"Russia-China, Mourmansk - Yingkou",33.0744,68.9707,122.2352,40.671,Russia,China
"Russia-SAFR, Mourmansk - Durban",33.0744,68.9707,31.0218,-29.8719,Russia,SAFR
"Russia-SAFR, Mourmansk - Cape Town",33.0744,68.9707,18.435,-33.918,Russia,SAFR
"Russia-SAFR, Mourmansk - Port Elizabeth",33.0744,68.9707,25.6022,-33.917,Russia,SAFR
"Russia-SAFR, Mourmansk - Richards Bay",33.0744,68.9707,32.0377,-28.783,Russia,SAFR
"Russia-SAFR, Mourmansk - Mossel Bay",33.0744,68.9707,22.146,-34.1809,Russia,SAFR
"Russia-SAFR, Mourmansk - East London",33.0744,68.9707,27.9116,-33.0176,Russia,SAFR
"Russia-SAFR, Mourmansk - Ngqura",33.0744,68.9707,25.688,-33.795,Russia,SAFR
"Russia-SAFR, Mourmansk - Port Nolloth",33.0744,68.9707,16.861,-29.2402,Russia,SAFR
"Russia-US, Arkhangelsk - Los Angeles",40.5433,64.5401,-118.276,33.7326,Russia,US
"Russia-US, Arkhangelsk - Long Beach",40.5433,64.5401,-118.2167,33.7542,Russia,US
"Russia-US, Arkhangelsk - New York & New Jersey",40.5433,64.5401,-74.0413,40.6681,Russia,US
"Russia-US, Arkhangelsk - Savannah",40.5433,64.5401,-81.0912,32.0809,Russia,US
"Russia-US, Arkhangelsk - Houston",40.5433,64.5401,-95.2633,29.739,Russia,US
"Russia-US, Arkhangelsk - Virginia (Norfolk Portsmouth)",40.5433,64.5401,-76.3111,36.8674,Russia,US
"Russia-US, Arkhangelsk - Oakland",40.5433,64.5401,-122.279,37.795,Russia,US
"Russia-US, Arkhangelsk - Charleston",40.5433,64.5401,-79.9256,32.7821,Russia,US
"Russia-US, Arkhangelsk - Seattle/Tacoma",40.5433,64.5401,-122.3408,47.6017,Russia,US
"Russia-US, Arkhangelsk - Miami",40.5433,64.5401,-80.1826,25.7781,Russia,US
"Russia-Vietnam, Arkhangelsk - Cat Lai (Saïgon/HCM)",40.5433,64.5401,106.7722,10.768,Russia,Vietnam
"Russia-Vietnam, Arkhangelsk - Cai Mep–Thi Vai",40.5433,64.5401,107.03,10.52,Russia,Vietnam
"Russia-Vietnam, Arkhangelsk - Hai Phong",40.5433,64.5401,106.6833,20.85,Russia,Vietnam
"Russia-Vietnam, Arkhangelsk - Cam Pha",40.5433,64.5401,107.3,21.0167,Russia,Vietnam
"Russia-Vietnam, Arkhangelsk - Da Nang",40.5433,64.5401,108.2333,16.0833,Russia,Vietnam
"Russia-Vietnam, Arkhangelsk - Quy Nhon",40.5433,64.5401,109.2333,13.7667,Russia,Vietnam
"Russia-Vietnam, Arkhangelsk - Nha Trang",40.5433,64.5401,109.1958,12.25,Russia,Vietnam
"Russia-Vietnam, Arkhangelsk - Can Tho",40.5433,64.5401,105.7689,10.031,Russia,Vietnam
"Russia-Vietnam, Arkhangelsk - Vung Tau",40.5433,64.5401,107.085,10.3531,Russia,Vietnam
"Russia-Vietnam, Arkhangelsk - Phu My",40.5433,64.5401,107.0232,10.5087,Russia,Vietnam
"Russia-South Korea, Arkhangelsk - Busan",40.5433,64.5401,129.0403,35.1028,Russia,South Korea
"Russia-South Korea, Arkhangelsk - Gwangyang",40.5433,64.5401,127.7667,34.9167,Russia,South Korea
"Russia-South Korea, Arkhangelsk - Incheon",40.5433,64.5401,126.6166,37.4489,Russia,South Korea
"Russia-South Korea, Arkhangelsk - Mokpo",40.5433,64.5401,126.3886,34.7936,Russia,South Korea
"Russia-South Korea, Arkhangelsk - Ulsan",40.5433,64.5401,129.3722,35.5194,Russia,South Korea
"Russia-South Korea, Arkhangelsk - Yeosu",40.5433,64.5401,127.7383,34.7541,Russia,South Korea
"Russia-Australia, Arkhangelsk - Sydney",40.5433,64.5401,151.2093,-33.8587,Russia,Australia
"Russia-Australia, Arkhangelsk - Melbourne",40.5433,64.5401,144.9633,-37.8141,Russia,Australia
"Russia-Australia, Arkhangelsk - Brisbane",40.5433,64.5401,153.1175,-27.3842,Russia,Australia
"Russia-Australia, Arkhangelsk - Fremantle",40.5433,64.5401,115.7481,-32.0525,Russia,Australia
"Russia-Australia, Arkhangelsk - Port Hedland",40.5433,64.5401,118.574,-20.32,Russia,Australia
"Russia-Australia, Arkhangelsk - Darwin",40.5433,64.5401,130.8456,-12.4634,Russia,Australia
"Russia-Australia, Arkhangelsk - Adelaide",40.5433,64.5401,138.5056,-34.8444,Russia,Australia
"Russia-Australia, Arkhangelsk - Newcastle",40.5433,64.5401,151.7817,-32.9267,Russia,Australia
"Russia-China, Arkhangelsk - Shanghai",40.5433,64.5401,121.489,31.4064,Russia,China
"Russia-China, Arkhangelsk - Ningbo-Zhoushan",40.5433,64.5401,121.8107,29.9346,Russia,China
"Russia-China, Arkhangelsk - Shenzhen",40.5433,64.5401,113.8979,22.5618,Russia,China
"Russia-China, Arkhangelsk - Guangzhou",40.5433,64.5401,113.5596,23.101,Russia,China
"Russia-China, Arkhangelsk - Qingdao",40.5433,64.5401,120.3203,36.1069,Russia,China
"Russia-China, Arkhangelsk - Tianjin",40.5433,64.5401,117.7339,38.9708,Russia,China
"Russia-China, Arkhangelsk - Dalian",40.5433,64.5401,121.6167,38.9333,Russia,China
"Russia-China, Arkhangelsk - Xiamen",40.5433,64.5401,118.0648,24.4458,Russia,China
"Russia-China, Arkhangelsk - Lianyungang",40.5433,64.5401,119.5292,34.7306,Russia,China
"Russia-China, Arkhangelsk - Yingkou",40.5433,64.5401,122.2352,40.671,Russia,China
"Russia-SAFR, Arkhangelsk - Durban",40.5433,64.5401,31.0218,-29.8719,Russia,SAFR
"Russia-SAFR, Arkhangelsk - Cape Town",40.5433,64.5401,18.435,-33.918,Russia,SAFR
"Russia-SAFR, Arkhangelsk - Port Elizabeth",40.5433,64.5401,25.6022,-33.917,Russia,SAFR
"Russia-SAFR, Arkhangelsk - Richards Bay",40.5433,64.5401,32.0377,-28.783,Russia,SAFR
"Russia-SAFR, Arkhangelsk - Mossel Bay",40.5433,64.5401,22.146,-34.1809,Russia,SAFR
"Russia-SAFR, Arkhangelsk - East London",40.5433,64.5401,27.9116,-33.0176,Russia,SAFR
"Russia-SAFR, Arkhangelsk - Ngqura",40.5433,64.5401,25.688,-33.795,Russia,SAFR
"Russia-SAFR, Arkhangelsk - Port Nolloth",40.5433,64.5401,16.861,-29.2402,Russia,SAFR
"Russia-US, Nakhodka - Los Angeles",132.8667,42.7833,-118.276,33.7326,Russia,US
"Russia-US, Nakhodka - Long Beach",132.8667,42.7833,-118.2167,33.7542,Russia,US
"Russia-US, Nakhodka - New York & New Jersey",132.8667,42.7833,-74.0413,40.6681,Russia,US
"Russia-US, Nakhodka - Savannah",132.8667,42.7833,-81.0912,32.0809,Russia,US
"Russia-US, Nakhodka - Houston",132.8667,42.7833,-95.2633,29.739,Russia,US
"Russia-US, Nakhodka - Virginia (Norfolk Portsmouth)",132.8667,42.7833,-76.3111,36.8674,Russia,US
"Russia-US, Nakhodka - Oakland",132.8667,42.7833,-122.279,37.795,Russia,US
"Russia-US, Nakhodka - Charleston",132.8667,42.7833,-79.9256,32.7821,Russia,US
"Russia-US, Nakhodka - Seattle/Tacoma",132.8667,42.7833,-122.3408,47.6017,Russia,US
"Russia-US, Nakhodka - Miami",132.8667,42.7833,-80.1826,25.7781,Russia,US
"Russia-Vietnam, Nakhodka - Cat Lai (Saïgon/HCM)",132.8667,42.7833,106.7722,10.768,Russia,Vietnam
"Russia-Vietnam, Nakhodka - Cai Mep–Thi Vai",132.8667,42.7833,107.03,10.52,Russia,Vietnam
"Russia-Vietnam, Nakhodka - Hai Phong",132.8667,42.7833,106.6833,20.85,Russia,Vietnam
"Russia-Vietnam, Nakhodka - Cam Pha",132.8667,42.7833,107.3,21.0167,Russia,Vietnam
"Russia-Vietnam, Nakhodka - Da Nang",132.8667,42.7833,108.2333,16.0833,Russia,Vietnam
"Russia-Vietnam, Nakhodka - Quy Nhon",132.8667,42.7833,109.2333,13.7667,Russia,Vietnam
"Russia-Vietnam, Nakhodka - Nha Trang",132.8667,42.7833,109.1958,12.25,Russia,Vietnam
"Russia-Vietnam, Nakhodka - Can Tho",132.8667,42.7833,105.7689,10.031,Russia,Vietnam
"Russia-Vietnam, Nakhodka - Vung Tau",132.8667,42.7833,107.085,10.3531,Russia,Vietnam
"Russia-Vietnam, Nakhodka - Phu My",132.8667,42.7833,107.0232,10.5087,Russia,Vietnam
"Russia-South Korea, Nakhodka - Busan",132.8667,42.7833,129.0403,35.1028,Russia,South Korea
"Russia-South Korea, Nakhodka - Gwangyang",132.8667,42.7833,127.7667,34.9167,Russia,South Korea
"Russia-South Korea, Nakhodka - Incheon",132.8667,42.7833,126.6166,37.4489,Russia,South Korea
"Russia-South Korea, Nakhodka - Mokpo",132.8667,42.7833,126.3886,34.7936,Russia,South Korea
"Russia-South Korea, Nakhodka - Ulsan",132.8667,42.7833,129.3722,35.5194,Russia,South Korea
"Russia-South Korea, Nakhodka - Yeosu",132.8667,42.7833,127.7383,34.7541,Russia,South Korea
"Russia-Australia, Nakhodka - Sydney",132.8667,42.7833,151.2093,-33.8587,Russia,Australia
"Russia-Australia, Nakhodka - Melbourne",132.8667,42.7833,144.9633,-37.8141,Russia,Australia
"Russia-Australia, Nakhodka - Brisbane",132.8667,42.7833,153.1175,-27.3842,Russia,Australia
"Russia-Australia, Nakhodka - Fremantle",132.8667,42.7833,115.7481,-32.0525,Russia,Australia
"Russia-Australia, Nakhodka - Port Hedland",132.8667,42.7833,118.574,-20.32,Russia,Australia
"Russia-Australia, Nakhodka - Darwin",132.8667,42.7833,130.8456,-12.4634,Russia,Australia
"Russia-Australia, Nakhodka - Adelaide",132.8667,42.7833,138.5056,-34.8444,Russia,Australia
"Russia-Australia, Nakhodka - Newcastle",132.8667,42.7833,151.7817,-32.9267,Russia,Australia
"Russia-China, Nakhodka - Shanghai",132.8667,42.7833,121.489,31.4064,Russia,China
"Russia-China, Nakhodka - Ningbo-Zhoushan",132.8667,42.7833,121.8107,29.9346,Russia,China
"Russia-China, Nakhodka - Shenzhen",132.8667,42.7833,113.8979,22.5618,Russia,China
"Russia-China, Nakhodka - Guangzhou",132.8667,42.7833,113.5596,23.101,Russia,China
"Russia-China, Nakhodka - Qingdao",132.8667,42.7833,120.3203,36.1069,Russia,China
"Russia-China, Nakhodka - Tianjin",132.8667,42.7833,117.7339,38.9708,Russia,China
"Russia-China, Nakhodka - Dalian",132.8667,42.7833,121.6167,38.9333,Russia,China
"Russia-China, Nakhodka - Xiamen",132.8667,42.7833,118.0648,24.4458,Russia,China
"Russia-China, Nakhodka - Lianyungang",132.8667,42.7833,119.5292,34.7306,Russia,China
"Russia-China, Nakhodka - Yingkou",132.8667,42.7833,122.2352,40.671,Russia,China
"Russia-SAFR, Nakhodka - Durban",132.8667,42.7833,31.0218,-29.8719,Russia,SAFR
"Russia-SAFR, Nakhodka - Cape Town",132.8667,42.7833,18.435,-33.918,Russia,SAFR
"Russia-SAFR, Nakhodka - Port Elizabeth",132.8667,42.7833,25.6022,-33.917,Russia,SAFR
"Russia-SAFR, Nakhodka - Richards Bay",132.8667,42.7833,32.0377,-28.783,Russia,SAFR
"Russia-SAFR, Nakhodka - Mossel Bay",132.8667,42.7833,22.146,-34.1809,Russia,SAFR
"Russia-SAFR, Nakhodka - East London",132.8667,42.7833,27.9116,-33.0176,Russia,SAFR
"Russia-SAFR, Nakhodka - Ngqura",132.8667,42.7833,25.688,-33.795,Russia,SAFR
"Russia-SAFR, Nakhodka - Port Nolloth",132.8667,42.7833,16.861,-29.2402,Russia,SAFR
"Russia-US, Oust-Louga - Los Angeles",28.3292,59.6731,-118.276,33.7326,Russia,US
"Russia-US, Oust-Louga - Long Beach",28.3292,59.6731,-118.2167,33.7542,Russia,US
"Russia-US, Oust-Louga - New York & New Jersey",28.3292,59.6731,-74.0413,40.6681,Russia,US
"Russia-US, Oust-Louga - Savannah",28.3292,59.6731,-81.0912,32.0809,Russia,US
"Russia-US, Oust-Louga - Houston",28.3292,59.6731,-95.2633,29.739,Russia,US
"Russia-US, Oust-Louga - Virginia (Norfolk Portsmouth)",28.3292,59.6731,-76.3111,36.8674,Russia,US
"Russia-US, Oust-Louga - Oakland",28.3292,59.6731,-122.279,37.795,Russia,US
"Russia-US, Oust-Louga - Charleston",28.3292,59.6731,-79.9256,32.7821,Russia,US
"Russia-US, Oust-Louga - Seattle/Tacoma",28.3292,59.6731,-122.3408,47.6017,Russia,US
"Russia-US, Oust-Louga - Miami",28.3292,59.6731,-80.1826,25.7781,Russia,US
"Russia-Vietnam, Oust-Louga - Cat Lai (Saïgon/HCM)",28.3292,59.6731,106.7722,10.768,Russia,Vietnam
"Russia-Vietnam, Oust-Louga - Cai Mep–Thi Vai",28.3292,59.6731,107.03,10.52,Russia,Vietnam
"Russia-Vietnam, Oust-Louga - Hai Phong",28.3292,59.6731,106.6833,20.85,Russia,Vietnam
"Russia-Vietnam, Oust-Louga - Cam Pha",28.3292,59.6731,107.3,21.0167,Russia,Vietnam
"Russia-Vietnam, Oust-Louga - Da Nang",28.3292,59.6731,108.2333,16.0833,Russia,Vietnam
"Russia-Vietnam, Oust-Louga - Quy Nhon",28.3292,59.6731,109.2333,13.7667,Russia,Vietnam
"Russia-Vietnam, Oust-Louga - Nha Trang",28.3292,59.6731,109.1958,12.25,Russia,Vietnam
"Russia-Vietnam, Oust-Louga - Can Tho",28.3292,59.6731,105.7689,10.031,Russia,Vietnam
"Russia-Vietnam, Oust-Louga - Vung Tau",28.3292,59.6731,107.085,10.3531,Russia,Vietnam
"Russia-Vietnam, Oust-Louga - Phu My",28.3292,59.6731,107.0232,10.5087,Russia,Vietnam
"Russia-South Korea, Oust-Louga - Busan",28.3292,59.6731,129.0403,35.1028,Russia,South Korea
"Russia-South Korea, Oust-Louga - Gwangyang",28.3292,59.6731,127.7667,34.9167,Russia,South Korea
"Russia-South Korea, Oust-Louga - Incheon",28.3292,59.6731,126.6166,37.4489,Russia,South Korea
"Russia-South Korea, Oust-Louga - Mokpo",28.3292,59.6731,126.3886,34.7936,Russia,South Korea
"Russia-South Korea, Oust-Louga - Ulsan",28.3292,59.6731,129.3722,35.5194,Russia,South Korea
"Russia-South Korea, Oust-Louga - Yeosu",28.3292,59.6731,127.7383,34.7541,Russia,South Korea
"Russia-Australia, Oust-Louga - Sydney",28.3292,59.6731,151.2093,-33.8587,Russia,Australia
"Russia-Australia, Oust-Louga - Melbourne",28.3292,59.6731,144.9633,-37.8141,Russia,Australia
"Russia-Australia, Oust-Louga - Brisbane",28.3292,59.6731,153.1175,-27.3842,Russia,Australia
"Russia-Australia, Oust-Louga - Fremantle",28.3292,59.6731,115.7481,-32.0525,Russia,Australia
"Russia-Australia, Oust-Louga - Port Hedland",28.3292,59.6731,118.574,-20.32,Russia,Australia
"Russia-Australia, Oust-Louga - Darwin",28.3292,59.6731,130.8456,-12.4634,Russia,Australia
"Russia-Australia, Oust-Louga - Adelaide",28.3292,59.6731,138.5056,-34.8444,Russia,Australia
"Russia-Australia, Oust-Louga - Newcastle",28.3292,59.6731,151.7817,-32.9267,Russia,Australia
"Russia-China, Oust-Louga - Shanghai",28.3292,59.6731,121.489,31.4064,Russia,China
"Russia-China, Oust-Louga - Ningbo-Zhoushan",28.3292,59.6731,121.8107,29.9346,Russia,China
"Russia-China, Oust-Louga - Shenzhen",28.3292,59.6731,113.8979,22.5618,Russia,China
"Russia-China, Oust-Louga - Guangzhou",28.3292,59.6731,113.5596,23.101,Russia,China
"Russia-China, Oust-Louga - Qingdao",28.3292,59.6731,120.3203,36.1069,Russia,China
"Russia-China, Oust-Louga - Tianjin",28.3292,59.6731,117.7339,38.9708,Russia,China
"Russia-China, Oust-Louga - Dalian",28.3292,59.6731,121.6167,38.9333,Russia,China
"Russia-China, Oust-Louga - Xiamen",28.3292,59.6731,118.0648,24.4458,Russia,China
"Russia-China, Oust-Louga - Lianyungang",28.3292,59.6731,119.5292,34.7306,Russia,China
"Russia-China, Oust-Louga - Yingkou",28.3292,59.6731,122.2352,40.671,Russia,China
"Russia-SAFR, Oust-Louga - Durban",28.3292,59.6731,31.0218,-29.8719,Russia,SAFR
"Russia-SAFR, Oust-Louga - Cape Town",28.3292,59.6731,18.435,-33.918,Russia,SAFR
"Russia-SAFR, Oust-Louga - Port Elizabeth",28.3292,59.6731,25.6022,-33.917,Russia,SAFR
"Russia-SAFR, Oust-Louga - Richards Bay",28.3292,59.6731,32.0377,-28.783,Russia,SAFR
"Russia-SAFR, Oust-Louga - Mossel Bay",28.3292,59.6731,22.146,-34.1809,Russia,SAFR
"Russia-SAFR, Oust-Louga - East London",28.3292,59.6731,27.9116,-33.0176,Russia,SAFR
"Russia-SAFR, Oust-Louga - Ngqura",28.3292,59.6731,25.688,-33.795,Russia,SAFR
"Russia-SAFR, Oust-Louga - Port Nolloth",28.3292,59.6731,16.861,-29.2402,Russia,SAFR
"Russia-US, Primorsk - Los Angeles",28.7389,60.3668,-118.276,33.7326,Russia,US
"Russia-US, Primorsk - Long Beach",28.7389,60.3668,-118.2167,33.7542,Russia,US
"Russia-US, Primorsk - New York & New Jersey",28.7389,60.3668,-74.0413,40.6681,Russia,US
"Russia-US, Primorsk - Savannah",28.7389,60.3668,-81.0912,32.0809,Russia,US
"Russia-US, Primorsk - Houston",28.7389,60.3668,-95.2633,29.739,Russia,US
"Russia-US, Primorsk - Virginia (Norfolk Portsmouth)",28.7389,60.3668,-76.3111,36.8674,Russia,US
"Russia-US, Primorsk - Oakland",28.7389,60.3668,-122.279,37.795,Russia,US
"Russia-US, Primorsk - Charleston",28.7389,60.3668,-79.9256,32.7821,Russia,US
"Russia-US, Primorsk - Seattle/Tacoma",28.7389,60.3668,-122.3408,47.6017,Russia,US
"Russia-US, Primorsk - Miami",28.7389,60.3668,-80.1826,25.7781,Russia,US
"Russia-Vietnam, Primorsk - Cat Lai (Saïgon/HCM)",28.7389,60.3668,106.7722,10.768,Russia,Vietnam
"Russia-Vietnam, Primorsk - Cai Mep–Thi Vai",28.7389,60.3668,107.03,10.52,Russia,Vietnam
"Russia-Vietnam, Primorsk - Hai Phong",28.7389,60.3668,106.6833,20.85,Russia,Vietnam
"Russia-Vietnam, Primorsk - Cam Pha",28.7389,60.3668,107.3,21.0167,Russia,Vietnam
"Russia-Vietnam, Primorsk - Da Nang",28.7389,60.3668,108.2333,16.0833,Russia,Vietnam
"Russia-Vietnam, Primorsk - Quy Nhon",28.7389,60.3668,109.2333,13.7667,Russia,Vietnam
"Russia-Vietnam, Primorsk - Nha Trang",28.7389,60.3668,109.1958,12.25,Russia,Vietnam
"Russia-Vietnam, Primorsk - Can Tho",28.7389,60.3668,105.7689,10.031,Russia,Vietnam
"Russia-Vietnam, Primorsk - Vung Tau",28.7389,60.3668,107.085,10.3531,Russia,Vietnam
"Russia-Vietnam, Primorsk - Phu My",28.7389,60.3668,107.0232,10.5087,Russia,Vietnam
"Russia-South Korea, Primorsk - Busan",28.7389,60.3668,129.0403,35.1028,Russia,South Korea
"Russia-South Korea, Primorsk - Gwangyang",28.7389,60.3668,127.7667,34.9167,Russia,South Korea
"Russia-South Korea, Primorsk - Incheon",28.7389,60.3668,126.6166,37.4489,Russia,South Korea
"Russia-South Korea, Primorsk - Mokpo",28.7389,60.3668,126.3886,34.7936,Russia,South Korea
"Russia-South Korea, Primorsk - Ulsan",28.7389,60.3668,129.3722,35.5194,Russia,South Korea
"Russia-South Korea, Primorsk - Yeosu",28.7389,60.3668,127.7383,34.7541,Russia,South Korea
"Russia-Australia, Primorsk - Sydney",28.7389,60.3668,151.2093,-33.8587,Russia,Australia
"Russia-Australia, Primorsk - Melbourne",28.7389,60.3668,144.9633,-37.8141,Russia,Australia
